30
60
13
73
38
97
32
27
77
84
26
44
25
78
4
70
15
54
20
67
80
49
79
72
7
16
92
23
2
17
82
99
66
71
29
45
18
41
36
76
35
57
37
64
65
10
96
43
68
98
6
93
69
83
3
50
9
19
55
63
40
52
56
39
75
14
5
88
59
91
42
81
48
47
51
90
58
21
34
31
86
33
85
53
61
8
28
22
87
62
1
24
89
74
46
11
12
